city,district,keyword,地段位置或門牌,社區簡稱,總價(萬元),交易日期,單價 (萬元/坪),總面積 (坪),主建物 佔比(%),型態,屋齡,樓別/樓高,主要用途,交易標的,建物格局,車位總價 (萬元),管理組織,電梯,交易/歷次轉移,功能,備註,主建物坪數,陽台坪數,土地移轉面積,車位類別,車位價格,車位面積,所在樓層
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號七樓之２,東都綠學,980,114/06/21,33.07,35.07,64.15,,1,七層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號二樓之２,東都綠學,887,114/06/14,29.5,35.02,64.28,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之８,東都綠學,982,114/06/13,33.29,34.77,63.95,,1,六層/十四層,住家用,土1 建1車1,2房2廳1衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之３,東都綠學,"1,290",114/06/07,28.65,45.03,64.98,,1,九層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,,9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十三樓之６,東都綠學,"1,350",114/06/07,28.83,46.82,64.71,,1,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,,10.18坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十樓之７,東都綠學,990,114/05/31,33.84,35.11,63.95,,1,十層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號二樓之２,東都綠學,901,114/05/30,29.99,35.04,64.24,,1,二層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之７,東都綠學,"1,463",114/05/29,36.79,45.67,65.00,,1,九層/十四層,住家用,土1 建1車1,3房2廳2衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十三樓之６,東都綠學,983,114/05/20,33.4,35.24,64.21,,1,十三層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十三樓之２,東都綠學,985,114/05/18,33.14,35.02,64.28,,1,十三層/十四層,住家用,土1 建1車1,2房2廳1衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十一樓之３,東都綠學,"1,309",114/05/11,32.55,45.58,64.93,,1,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.48,1.53,6.60坪,坡道平面,"1,320,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號七樓之３,東都綠學,"1,288",114/05/11,32.29,45.38,64.98,,1,七層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,380,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號七樓之６,東都綠學,"1,085",114/05/10,37.03,34.88,64.24,,1,七層/十四層,住家用,土1 建1車1,2房2廳1衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.36,1.2,4.69坪,坡道平面,"1,420,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號三樓之７,東都綠學,970,114/05/10,32.6,35.13,63.92,,1,三層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號四樓之６,東都綠學,"1,340",114/05/09,32.42,46.40,64.71,,1,四層/十四層,住家用,土1 建1車1,3房2廳2衛,152,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.71,1.59,6.69坪,坡道平面,"1,520,000元",9.76坪,地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十一樓之１,東都綠學,"1,378",114/04/27,33.27,46.87,65.18,,1,十一層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,24.41,1.5,6.85坪,坡道平面,"1,320,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號八樓之２,東都綠學,976,114/04/19,33.63,35.07,64.15,,1,八層/十四層,住家用,土1 建1車1,2房2廳1衛,125,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,250,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號九樓之２,東都綠學,984,114/04/19,33.67,34.72,64.15,,1,九層/十四層,住家用,土1 建1車1,2房2廳1衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,320,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號七樓之７,東都綠學,"1,422",114/04/16,35.84,45.67,65.00,,1,七層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,350,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號七樓之１,東都綠學,"1,710",114/04/06,31.73,64.50,65.87,,,七層/十四層,住家用,土1 建1車2,4房2廳2衛,283,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號七樓之３,東都綠學,993,114/03/28,28.35,35.02,65.27,,,七層/十四層,住家用,土1 建1車1,3房2廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.49,0.96,4.66坪,坡道平面,,9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號七樓之３,東都綠學,"1,726",114/03/27,32.24,64.49,65.88,,,七層/十四層,住家用,土1 建1車2,3房2廳2衛,276,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號四樓之１,東都綠學,"1,268",114/03/22,31.82,45.36,65.01,,,四層/十四層,住家用,土1 建1車1,3房2廳2衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,350,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號二樓之８,東都綠學,917,114/03/19,30.83,35.13,63.92,,,二層/十四層,住家用,土1 建1車1,2房2廳1衛,135,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,"1,350,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號六樓之２,東都綠學,987,114/03/16,33.39,35.07,64.15,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,142,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,"1,420,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十一樓之７,東都綠學,"1,962",114/03/15,36.75,64.72,65.93,,,十一層/十四層,住家用,土1 建1車2,4房2廳2衛,301,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分,29.8,1.43,8.27坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號八樓之５,東都綠學,"1,343",114/03/07,32.82,46.18,64.66,,,八層/十四層,住家用,土1 建1車1,4房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.55,1.59,6.63坪,坡道平面,"1,480,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號六樓之３,東都綠學,"1,765",114/03/05,32.22,64.49,65.88,,,六層/十四層,住家用,土1 建1車2,4房2廳2衛,316,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分，買方為協力廠商。 建物第一次登記後移轉,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之２,東都綠學,"1,008",114/03/04,28.75,35.07,64.16,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.24,1.2,4.63坪,坡道平面,,9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十三樓之１,東都綠學,"1,336",114/02/28,33.37,45.01,65.02,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,480,000元",9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十二樓之３,東都綠學,"1,744",114/02/26,32.42,64.15,65.88,,,十二層/十四層,住家用,土1 建1車2,4房2廳2衛,286,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分 建物第一次登記後移轉,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.76坪；9.41坪,地下三樓；地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號九樓之１,東都綠學,"1,320",114/02/21,33.37,45.36,65.01,,,九層/十四層,住家用,土1 建1車1,3房2廳2衛,132,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.14,1.48,6.51坪,坡道平面,"1,320,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十四樓之１,東都綠學,"1,312",114/02/21,32.98,45.01,65.02,,,十四層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.14,1.48,6.51坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號十三樓之７,東都綠學,"1,043",114/02/13,30,34.77,63.95,,,十三層/十四層,住家用,土1 建1車1,2房1廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,,9.41坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號六樓之７,東都綠學,"1,465",114/01/23,36.54,45.67,65.00,,,六層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,"1,530,000元",9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號十一樓之３,東都綠學,"1,775",114/01/20,32.33,64.15,65.88,,,十一層/十四層,住家用,土1 建1車2,4房2廳2衛,321,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,車位價格無法拆分 建物第一次登記後移轉,29.63,1.43,8.20坪,坡道平面；坡道平面,,9.41坪；9.76坪,地下一樓；地下一樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十樓之５,東都綠學,"1,520",114/01/19,33.27,45.69,64.96,,,十層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,23.34,1.48,6.57坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號十一樓之２,東都綠學,981,114/01/06,33.11,35.07,64.15,,,十一層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號六樓之７,東都綠學,"1,000",114/01/03,28.14,35.53,63.96,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,16.21,1.26,4.66坪,坡道平面,,10.18坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１６號四樓之７,東都綠學,"1,391",113/12/22,34.9,45.32,65.00,,,四層/十四層,住家用,土1 建1車1,3房2廳2衛,138,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.34,1.48,6.57坪,坡道平面,"1,380,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號六樓之２,東都綠學,976,113/12/21,32.99,34.67,64.29,,,六層/十四層,住家用,土1 建1車1,2房2廳1衛,143,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,16.24,1.2,4.63坪,坡道平面,"1,430,000元",9.41坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１０號五樓之７,東都綠學,"1,336",113/12/19,28.1,47.54,65.16,,,五層/十四層,住家用,土1 建1車1,3房2廳2衛,,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,,24.62,1.5,6.91坪,坡道平面,,9.76坪,地下二樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號十三樓之５,東都綠學,"1,510",113/12/06,37.77,45.69,64.96,,,十三層/十四層,住家用,土1 建1車1,3房2廳2衛,153,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,建物第一次登記後移轉,23.34,1.48,6.57坪,坡道平面,"1,530,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段１２號三樓之６,東都綠學,"1,339",113/11/29,32.51,46.40,64.71,,,三層/十四層,住家用,土1 建1車1,3房2廳2衛,148,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,買方為協力廠商 建物第一次登記後移轉,23.71,1.59,6.69坪,坡道平面,"1,480,000元",9.76坪,地下三樓
台南市,仁德區,東都綠學,仁德區崇聖路一段２號九樓之６,東都綠學,"1,130",113/11/26,38.19,35.21,64.27,,,九層/十四層,住家用,土1 建1車1,2房2廳1衛,158,有,有,歷次 明細 加入比較 同社區案例,Line 建坪單價計算,買方為協力廠商 建物第一次登記後移轉,16.36,1.2,4.69坪,坡道平面,"1,580,000元",9.76坪,地下一樓
